MA,Hanson,2341,42.062137,-70.856325
MA,Holbrook,2343,42.147943,-71.006413
MA,Middleborough,2346,41.8861,-70.91057
MA,Middleboro,2346,41.8949,-70.905578
MA,Middleborough,2346,41.887064,-70.911131
MA,Lakeville,2347,41.792255,-70.983216
MA,Abington,2351,42.118951,-70.953397
MA,North Easton,2356,42.058394,-71.111921
MA,Pembroke,2359,42.044083,-70.823967
MA,Plymouth,2360,41.94917,-70.71289
MA,Kingston,2364,41.984942,-70.720865
MA,Plympton,2367,41.972511,-70.797775
MA,Randolph,2368,42.18378,-71.06511
MA,Rockland,2370,42.12732,-70.922539
MA,South Easton,2375,42.034309,-71.099062
MA,West Bridgewater,2379,42.020833,-71.015158
MA,Whitman,2382,42.08412,-70.951794
MA,Lexington,2420,42.458721,-71.220604
MA,Lexington,2421,42.446136,-71.252638
MA,Brookline,2445,42.3329,-71.1287
MA,Brookline,2446,42.344584,-71.123899
MA,Waltham,2451,42.38225,-71.242815
MA,Waltham,2452,42.40416,-71.25002
MA,Waltham,2453,42.364719,-71.230217
MA,Newton,2458,42.35353,-71.181435
MA,Newton Center,2459,42.308752,-71.190294
MA,Newton,2459,42.30983,-71.19142
MA,Newton Center,2459,42.321656,-71.187882
MA,Newtonville,2460,42.357598,-71.212401
MA,Newton Highlands,2461,42.31314,-71.20238
MA,Newton,2462,42.3309,-71.257837
MA,Newton,2464,42.31544,-71.218153
MA,West Newton,2465,42.3584,-71.22854
MA,Newton,2465,42.34734,-71.224423
MA,Auburndale,2466,42.352307,-71.242106
MA,Newton,2466,42.334538,-71.243414
MA,Chestnut Hill,2467,42.302639,-71.15857
MA,Waban,2468,42.326592,-71.232568
MA,Watertown,2472,42.376552,-71.199274
MA,Arlington,2474,42.404275,-71.145201
MA,Arlington,2476,42.417697,-71.162121
MA,Belmont,2478,42.395292,-71.164859
MA,Wellesley,2481,42.31124,-71.29968
MA,Wellesley,2482,42.304332,-71.297908
MA,Needham,2492,42.28223,-71.255132
MA,Weston,2493,42.360838,-71.295312
MA,Needham,2494,42.29537,-71.24033
MA,Bourne,2532,41.738705,-70.592564
MA,Bournedale,2532,41.764722,-70.571635
MA,Chilmark,2535,41.338734,-70.752986
MA,East Falmouth,2536,41.576144,-70.560696
MA,Teaticket,2536,41.567438,-70.591117
MA,East Sandwich,2537,41.735678,-70.458785
MA,East Wareham,2538,41.75849,-70.67613
MA,Edgartown,2539,41.389305,-70.522777
MA,Falmouth,2540,41.589548,-70.607661
MA,Nantucket,2554,41.273363,-70.098545
MA,North Falmouth,2556,41.638167,-70.621365
MA,Oak Bluffs,2557,41.455721,-70.567226
MA,Onset,2558,41.74451,-70.65846
